pathID,coordinates
972068,"[ 86.37667,68.74833 ]"
972068,"[ 86.23333,69.41667 ]"
972068,"[ 79.26333,69.87000 ]"
972068,"[ 66.18444,69.96389 ]"
972068,"[ 61.56333,69.76333 ]"
972068,"[ 55.50833,69.39833 ]"
972068,"[ 49.31389,68.78528 ]"
972068,"[ 45.00000,69.00000 ]"
972068,"[ 40.00000,69.00000 ]"
972068,"[ 35.00000,69.00000 ]"
972068,"[ 32.75082,68.78167 ]"
972068,"[ 31.78000,68.61667 ]"
972068,"[ 28.45833,68.50333 ]"
972068,"[ 27.66694,68.46472 ]"
972068,"[ 27.45151,68.45400 ]"
972068,"[ 26.52972,68.30306 ]"
972068,"[ 24.24556,66.96000 ]"
972068,"[ 23.89222,66.73528 ]"
972068,"[ 23.28267,66.40619 ]"
972068,"[ 22.31025,65.85753 ]"
972068,"[ 21.24211,65.21906 ]"
972068,"[ 19.09756,63.81181 ]"
972068,"[ 17.93678,62.97222 ]"
972068,"[ 16.97428,62.22975 ]"
972068,"[ 14.40856,60.01833 ]"
972068,"[ 12.62533,58.25133 ]"
972068,"[ 11.22139,57.65444 ]"
972068,"[ 11.06905,57.58761 ]"
972068,"[ 9.99558,57.10372 ]"
972068,"[ 8.87250,56.72083 ]"
972068,"[ 8.18736,56.47837 ]"
972068,"[ 7.48111,56.23944 ]"
972068,"[ 6.63417,55.94361 ]"
972068,"[ 5.28333,55.45000 ]"
972068,"[ 5.00000,55.30556 ]"
972068,"[ 4.15333,54.86389 ]"
972068,"[ 3.65222,54.30556 ]"
972068,"[ 3.18889,53.66333 ]"
972068,"[ 2.86917,53.28611 ]"
972068,"[ 2.77278,53.17083 ]"
972068,"[ 2.61944,52.98611 ]"
972068,"[ 2.46750,52.80139 ]"
972068,"[ 2.10222,52.54306 ]"
972068,"[ 1.50528,52.33556 ]"
972068,"[ -0.46098,51.47122 ]"
972221,"[ -83.35259,42.21220 ]"
972221,"[ -84.53038,43.72136 ]"
972221,"[ -85.55002,44.66791 ]"
972221,"[ -87.08961,45.72264 ]"
972221,"[ -87.39742,46.35892 ]"
972221,"[ -88.20294,46.96300 ]"
972221,"[ -88.48539,47.17025 ]"
972221,"[ -88.73338,47.45758 ]"
972221,"[ -89.22756,48.01957 ]"
972221,"[ -89.43731,48.25378 ]"
972221,"[ -91.89781,50.11828 ]"
972221,"[ -93.78492,51.06103 ]"
972221,"[ -97.84019,53.97233 ]"
972221,"[ -102.43500,56.34333 ]"
972221,"[ -104.09333,57.09333 ]"
972221,"[ -109.01833,59.03667 ]"
972221,"[ -111.96936,60.02008 ]"
972221,"[ -123.36219,63.18397 ]"
972221,"[ -135.00000,64.36111 ]"
972221,"[ -141.00000,64.58333 ]"
972221,"[ -149.07286,64.59000 ]"
972221,"[ -152.70523,64.71006 ]"
972221,"[ -154.32090,64.73460 ]"
972221,"[ -155.99958,64.74145 ]"
972221,"[ -156.77714,64.73814 ]"
972221,"[ -165.25317,64.48511 ]"
972221,"[ -167.00000,64.02418 ]"
972221,"[ -174.50000,61.58727 ]"
972221,"[ -177.89333,60.19333 ]"
972221,"[ 179.41833,59.75000 ]"
972221,"[ 162.94194,55.33333 ]"
972221,"[ 159.80361,54.21333 ]"
972221,"[ 158.76222,53.81583 ]"
972221,"[ 157.53611,53.32583 ]"
972221,"[ 156.26750,52.81639 ]"
972221,"[ 155.91000,52.63333 ]"
972221,"[ 150.00167,49.19333 ]"
972221,"[ 146.75806,46.93333 ]"
972221,"[ 144.28333,44.99167 ]"
972221,"[ 143.39508,44.30528 ]"
972221,"[ 143.07412,44.08623 ]"
972221,"[ 142.97301,44.01910 ]"
972221,"[ 142.45686,43.66728 ]"
972221,"[ 142.03447,43.13903 ]"
972221,"[ 141.68617,42.69990 ]"
972221,"[ 141.75996,41.91869 ]"
972221,"[ 141.79853,41.50318 ]"
972221,"[ 141.32007,40.00390 ]"
972221,"[ 141.13350,39.43336 ]"
972221,"[ 140.69133,37.92634 ]"
972221,"[ 140.34985,36.74437 ]"
972221,"[ 139.78855,35.54825 ]"
972308,"[ -0.46098,51.47122 ]"
972308,"[ 1.50528,52.33556 ]"
972308,"[ 2.10222,52.54306 ]"
972308,"[ 2.46750,52.80139 ]"
972308,"[ 2.61944,52.98611 ]"
972308,"[ 2.77278,53.17083 ]"
972308,"[ 2.86917,53.28611 ]"
972308,"[ 3.18889,53.66333 ]"
972308,"[ 3.65222,54.30556 ]"
972308,"[ 4.15333,54.86389 ]"
972308,"[ 5.00000,55.30556 ]"
972308,"[ 5.28333,55.45000 ]"
972308,"[ 6.63417,55.94361 ]"
972308,"[ 7.48111,56.23944 ]"
972308,"[ 8.18736,56.47837 ]"
972308,"[ 8.87250,56.72083 ]"
972308,"[ 9.99558,57.10372 ]"
972308,"[ 11.06905,57.58761 ]"
972308,"[ 11.22139,57.65444 ]"
972308,"[ 12.62533,58.25133 ]"
972308,"[ 14.40856,60.01833 ]"
972308,"[ 16.97428,62.22975 ]"
972308,"[ 17.93678,62.97222 ]"
972308,"[ 19.09756,63.81181 ]"
972308,"[ 21.24211,65.21906 ]"
972308,"[ 22.31025,65.85753 ]"
972308,"[ 23.28267,66.40619 ]"
972308,"[ 23.89222,66.73528 ]"
972308,"[ 24.24556,66.96000 ]"
972308,"[ 26.52972,68.30306 ]"
972308,"[ 27.45151,68.45400 ]"
972308,"[ 27.66694,68.46472 ]"
972308,"[ 28.45833,68.50333 ]"
972308,"[ 31.78000,68.61667 ]"
972308,"[ 32.75082,68.78167 ]"
972308,"[ 35.00000,69.00000 ]"
972308,"[ 40.00000,69.00000 ]"
972308,"[ 45.00000,69.00000 ]"
972308,"[ 49.31389,68.78528 ]"
972308,"[ 55.50833,69.39833 ]"
972308,"[ 61.56333,69.76333 ]"
972308,"[ 66.18444,69.96389 ]"
972308,"[ 79.26333,69.87000 ]"
972308,"[ 86.23333,69.41667 ]"
972308,"[ 86.37667,68.74833 ]"
972308,"[ 86.63750,67.43583 ]"
972308,"[ 89.29667,67.17333 ]"
972308,"[ 95.19167,66.40667 ]"
972308,"[ 102.20000,65.12333 ]"
972308,"[ 106.99194,63.96917 ]"
972308,"[ 107.77833,63.68833 ]"
972308,"[ 109.61667,63.00167 ]"
972308,"[ 112.34167,61.88333 ]"
972308,"[ 114.82374,60.72285 ]"
972308,"[ 115.97889,60.36056 ]"
972308,"[ 117.41917,59.89222 ]"
972308,"[ 119.60667,59.11167 ]"
972308,"[ 120.80833,58.65000 ]"
972308,"[ 124.87944,56.90833 ]"
972308,"[ 126.76667,55.91000 ]"
972308,"[ 126.63778,55.60056 ]"
972308,"[ 127.34778,55.32556 ]"
972308,"[ 127.26444,54.81056 ]"
972308,"[ 127.08944,53.69222 ]"
972308,"[ 127.43944,52.68194 ]"
972308,"[ 128.41667,52.16667 ]"
972308,"[ 130.00111,51.33361 ]"
972308,"[ 132.18333,50.03333 ]"
972308,"[ 133.45000,49.21667 ]"
972308,"[ 134.24167,48.90833 ]"
972308,"[ 135.18836,48.52804 ]"
972308,"[ 134.98944,46.81861 ]"
972308,"[ 134.88500,45.90222 ]"
972308,"[ 135.34111,43.36528 ]"
972308,"[ 135.45667,42.68333 ]"
972308,"[ 136.78333,41.65000 ]"
972308,"[ 137.44178,40.00268 ]"
972308,"[ 137.74679,39.23611 ]"
972308,"[ 138.57069,38.46923 ]"
972308,"[ 138.94203,38.12100 ]"
972308,"[ 139.11489,37.95829 ]"
972308,"[ 139.20634,37.71875 ]"
972308,"[ 139.69898,36.39121 ]"
972308,"[ 139.78855,35.54825 ]"
972673,"[ 116.58456,40.08012 ]"
972673,"[ 117.38833,39.90000 ]"
972673,"[ 119.06167,38.80333 ]"
972673,"[ 119.95667,38.65833 ]"
972673,"[ 120.55167,38.56167 ]"
972673,"[ 121.14833,38.46333 ]"
972673,"[ 122.45333,38.25000 ]"
972673,"[ 123.33333,37.56667 ]"
972673,"[ 124.00000,37.16667 ]"
972673,"[ 124.41472,37.18000 ]"
972673,"[ 125.79972,37.20500 ]"
972673,"[ 126.47694,37.21111 ]"
972673,"[ 126.99139,37.21333 ]"
972673,"[ 127.44111,37.12611 ]"
972673,"[ 127.64111,37.01111 ]"
972673,"[ 127.96444,36.83611 ]"
972673,"[ 128.16444,36.72972 ]"
972673,"[ 128.32539,36.63203 ]"
972673,"[ 128.83778,36.34472 ]"
972673,"[ 129.47433,35.97747 ]"
972673,"[ 130.72361,35.82389 ]"
972673,"[ 132.69324,35.58102 ]"
972673,"[ 133.09391,35.53112 ]"
972673,"[ 133.85479,35.51422 ]"
972673,"[ 135.13702,35.48069 ]"
972673,"[ 137.50088,35.53126 ]"
972673,"[ 139.37626,35.57977 ]"
972673,"[ 139.78855,35.54825 ]"
973956,"[ 139.78855,35.54825 ]"
973956,"[ 138.56549,35.88430 ]"
973956,"[ 136.20711,35.76287 ]"
973956,"[ 135.22254,36.20083 ]"
973956,"[ 134.50332,36.24290 ]"
973956,"[ 132.73622,37.31260 ]"
973956,"[ 132.67139,37.64528 ]"
973956,"[ 132.60667,37.97472 ]"
973956,"[ 132.47500,38.63333 ]"
973956,"[ 131.50000,38.86667 ]"
973956,"[ 127.47056,39.72278 ]"
973956,"[ 125.67326,39.22506 ]"
973960,"[ -118.40892,33.94313 ]"
973960,"[ -119.64145,35.25590 ]"
973960,"[ -119.97861,35.64697 ]"
973960,"[ -122.22358,37.72592 ]"
973960,"[ -125.83452,37.83325 ]"
973960,"[ -127.00000,37.50639 ]"
973960,"[ -130.00000,38.00000 ]"
973960,"[ -134.00000,39.58333 ]"
973960,"[ -135.00000,40.00000 ]"
973960,"[ -140.00000,42.00000 ]"
973960,"[ -145.00000,44.00000 ]"
973960,"[ -150.00000,45.00000 ]"
973960,"[ -155.00000,46.00000 ]"
973960,"[ -160.00000,47.00000 ]"
973960,"[ -165.00000,48.00000 ]"
973960,"[ -170.00000,48.00000 ]"
973960,"[ -175.00000,48.00000 ]"
973960,"[ -180.00000,48.00000 ]"
973960,"[ 175.00000,48.00000 ]"
973960,"[ 170.00000,48.00000 ]"
973960,"[ 168.78311,48.67567 ]"
973960,"[ 162.31000,46.41500 ]"
973960,"[ 156.04169,43.20131 ]"
973960,"[ 150.47736,39.62815 ]"
973960,"[ 146.91605,38.25484 ]"
973960,"[ 143.99636,37.00321 ]"
973960,"[ 140.26299,35.78359 ]"
973960,"[ 139.78855,35.54825 ]"
974267,"[ 113.91461,22.30899 ]"
974267,"[ 115.82333,22.28833 ]"
974267,"[ 117.50000,22.33333 ]"
974267,"[ 118.54172,22.95506 ]"
974267,"[ 119.63728,23.59544 ]"
974267,"[ 120.09417,24.00250 ]"
974267,"[ 120.78333,24.64000 ]"
974267,"[ 121.52222,25.17694 ]"
974267,"[ 122.20778,25.41917 ]"
974267,"[ 122.48056,25.50750 ]"
974267,"[ 123.00000,25.90556 ]"
974267,"[ 124.00000,26.65861 ]"
974267,"[ 124.99827,27.39776 ]"
974267,"[ 127.96575,29.52701 ]"
974267,"[ 129.91583,30.84467 ]"
974267,"[ 132.39624,32.12519 ]"
974267,"[ 133.40956,32.65369 ]"
974267,"[ 134.23425,33.06203 ]"
974267,"[ 134.99722,33.24878 ]"
974267,"[ 135.44150,33.36450 ]"
974267,"[ 135.79450,33.44775 ]"
974267,"[ 136.70648,33.68941 ]"
974267,"[ 137.92017,33.99861 ]"
974267,"[ 138.37891,34.22225 ]"
974267,"[ 139.78855,35.54825 ]"
97460,"[ 24.95267,60.32057 ]"
97460,"[ 24.95373,60.33782 ]"
97460,"[ 25.59083,60.73028 ]"
97460,"[ 25.76209,60.83350 ]"
97460,"[ 26.47000,61.19472 ]"
97460,"[ 27.08944,61.50083 ]"
97460,"[ 27.47222,61.68556 ]"
97460,"[ 28.95667,62.37250 ]"
97460,"[ 29.61052,62.66050 ]"
97460,"[ 31.26500,63.14667 ]"
97460,"[ 33.91722,64.01500 ]"
97460,"[ 34.37889,64.15500 ]"
97460,"[ 34.96889,64.33000 ]"
97460,"[ 35.91556,64.60333 ]"
97460,"[ 40.13056,65.68333 ]"
97460,"[ 45.42389,66.65028 ]"
97460,"[ 46.48389,66.81361 ]"
97460,"[ 53.12500,67.64000 ]"
97460,"[ 59.29917,68.14889 ]"
97460,"[ 67.85139,68.48722 ]"
97460,"[ 73.59667,68.46667 ]"
97460,"[ 80.90194,68.02750 ]"
97460,"[ 86.63750,67.43583 ]"
97460,"[ 88.21750,67.09083 ]"
97460,"[ 94.53972,65.44417 ]"
97460,"[ 100.20333,64.28500 ]"
97460,"[ 107.00028,62.91917 ]"
97460,"[ 114.82374,60.72285 ]"
97460,"[ 115.97889,60.36056 ]"
97460,"[ 117.41917,59.89222 ]"
97460,"[ 119.30500,58.64167 ]"
97460,"[ 118.91417,58.00222 ]"
97460,"[ 118.66750,57.58556 ]"
97460,"[ 118.37750,57.07722 ]"
97460,"[ 118.28417,56.91722 ]"
97460,"[ 118.94750,55.55889 ]"
97460,"[ 122.14083,54.66389 ]"
97460,"[ 122.51750,54.55056 ]"
97460,"[ 122.51667,54.55000 ]"
97460,"[ 123.58333,54.11667 ]"
97460,"[ 125.79611,53.47056 ]"
97460,"[ 127.43944,52.68194 ]"
97460,"[ 128.41667,52.16667 ]"
97460,"[ 130.00111,51.33361 ]"
97460,"[ 132.18444,50.03361 ]"
97460,"[ 132.91778,48.83361 ]"
97460,"[ 134.64667,47.86833 ]"
97460,"[ 134.88500,45.90222 ]"
97460,"[ 135.34111,43.36528 ]"
97460,"[ 135.45667,42.68333 ]"
97460,"[ 136.78333,41.65000 ]"
97460,"[ 137.44178,40.00268 ]"
97460,"[ 137.74679,39.23611 ]"
97460,"[ 138.57069,38.46923 ]"
97460,"[ 138.94203,38.12100 ]"
97460,"[ 139.11489,37.95829 ]"
97460,"[ 139.20634,37.71875 ]"
97460,"[ 139.69898,36.39121 ]"
97460,"[ 139.78855,35.54825 ]"
9748,"[ 139.77712,35.56747 ]"
9748,"[ 137.03204,35.10890 ]"
9748,"[ 135.02449,34.70887 ]"
9748,"[ 132.43237,34.15813 ]"
9748,"[ 130.38963,33.67621 ]"
9748,"[ 123.49167,31.77333 ]"
9748,"[ 121.84333,31.36833 ]"
9748,"[ 121.33544,31.21325 ]"
975226,"[ 139.78855,35.54825 ]"
975226,"[ 138.37891,34.22225 ]"
975226,"[ 137.92017,33.99861 ]"
975226,"[ 136.70648,33.68941 ]"
975226,"[ 135.79450,33.44775 ]"
975226,"[ 135.44150,33.36450 ]"
975226,"[ 134.99722,33.24878 ]"
975226,"[ 134.23425,33.06203 ]"
975226,"[ 133.40956,32.65369 ]"
975226,"[ 132.39624,32.12519 ]"
975226,"[ 129.91583,30.84467 ]"
975226,"[ 127.96575,29.52701 ]"
975226,"[ 124.99827,27.39776 ]"
975226,"[ 124.00000,26.65861 ]"
975226,"[ 123.00000,25.90556 ]"
975226,"[ 122.48056,25.50750 ]"
975226,"[ 122.20778,25.41917 ]"
975226,"[ 121.52222,25.17694 ]"
975226,"[ 120.78333,24.64000 ]"
975226,"[ 120.09417,24.00250 ]"
975226,"[ 119.63728,23.59544 ]"
975226,"[ 118.54172,22.95506 ]"
975226,"[ 117.50000,22.33333 ]"
975226,"[ 115.82333,22.28833 ]"
975226,"[ 113.91461,22.30899 ]"
975323,"[ 113.91461,22.30899 ]"
975323,"[ 115.00000,24.00000 ]"
975323,"[ 120.00000,27.00000 ]"
975323,"[ 125.00000,30.00000 ]"
975323,"[ 130.00000,32.00000 ]"
975323,"[ 135.00000,34.00000 ]"
975323,"[ 139.78855,35.54825 ]"
976073,"[ 139.78855,35.54825 ]"
976073,"[ 138.56549,35.88430 ]"
976073,"[ 136.20711,35.76287 ]"
976073,"[ 135.22254,36.20083 ]"
976073,"[ 134.50332,36.24290 ]"
976073,"[ 132.73622,37.31260 ]"
976073,"[ 132.67139,37.64528 ]"
976073,"[ 132.60667,37.97472 ]"
976073,"[ 132.47500,38.63333 ]"
976073,"[ 131.50000,38.86667 ]"
976073,"[ 127.47056,39.72278 ]"
976073,"[ 125.67326,39.22506 ]"
976673,"[ 139.78855,35.54825 ]"
976673,"[ 139.41402,34.71225 ]"
976673,"[ 139.05743,34.54780 ]"
976673,"[ 138.37891,34.22225 ]"
976673,"[ 137.92017,33.99861 ]"
976673,"[ 136.70648,33.68941 ]"
976673,"[ 135.79450,33.44775 ]"
976673,"[ 135.44150,33.36450 ]"
976673,"[ 134.99722,33.24878 ]"
976673,"[ 134.23425,33.06203 ]"
976673,"[ 133.40956,32.65369 ]"
976673,"[ 132.39624,32.12519 ]"
976673,"[ 129.91583,30.84467 ]"
976673,"[ 127.96575,29.52701 ]"
976673,"[ 124.99827,27.39776 ]"
976673,"[ 124.00000,26.65861 ]"
976673,"[ 123.00000,25.90556 ]"
976673,"[ 122.48056,25.50750 ]"
976673,"[ 121.99111,25.13139 ]"
976673,"[ 121.55257,25.06959 ]"
976929,"[ -122.37501,37.61867 ]"
976929,"[ -123.27433,39.05322 ]"
976929,"[ -123.41539,39.29646 ]"
976929,"[ -123.56174,39.54662 ]"
976929,"[ -124.14256,40.51994 ]"
976929,"[ -124.23453,40.67128 ]"
976929,"[ -125.00000,41.00000 ]"
976929,"[ -128.51944,42.45083 ]"
976929,"[ -130.00000,43.00000 ]"
976929,"[ -135.00000,45.00000 ]"
976929,"[ -140.00000,46.00000 ]"
976929,"[ -145.00000,47.00000 ]"
976929,"[ -150.00000,48.00000 ]"
976929,"[ -155.00000,49.00000 ]"
976929,"[ -160.00000,49.00000 ]"
976929,"[ -165.00000,49.00000 ]"
976929,"[ -170.00000,49.00000 ]"
976929,"[ -175.00000,49.00000 ]"
976929,"[ -180.00000,49.00000 ]"
976929,"[ 175.00000,49.00000 ]"
976929,"[ 168.78311,48.67567 ]"
976929,"[ 162.31000,46.41500 ]"
976929,"[ 156.04169,43.20131 ]"
976929,"[ 150.47736,39.62815 ]"
976929,"[ 146.91605,38.25484 ]"
976929,"[ 143.99636,37.00321 ]"
976929,"[ 140.26299,35.78359 ]"
976929,"[ 139.78855,35.54825 ]"
977694,"[ 139.78855,35.54825 ]"
977694,"[ 139.83917,36.01093 ]"
977694,"[ 142.16383,35.16249 ]"
977694,"[ -87.24322,35.62803 ]"
977694,"[ 162.31000,46.41500 ]"
977694,"[ 168.78311,48.67567 ]"
977694,"[ 175.34000,51.25500 ]"
977694,"[ 177.10253,51.88828 ]"
977694,"[ -177.25833,53.64500 ]"
977694,"[ -170.87803,55.17086 ]"
977694,"[ -169.17386,55.50742 ]"
977694,"[ -160.30208,56.79919 ]"
977694,"[ -152.33983,57.77503 ]"
977694,"[ -135.55131,56.85942 ]"
977694,"[ -130.00000,56.00000 ]"
977694,"[ -125.00000,55.00000 ]"
977694,"[ -120.00000,54.00000 ]"
977694,"[ -110.00000,51.00000 ]"
977694,"[ -107.00000,50.00000 ]"
977694,"[ -101.28706,48.26033 ]"
977694,"[ -96.68583,46.69111 ]"
977694,"[ -93.22201,44.88195 ]"
977699,"[ 142.16383,35.16249 ]"
977699,"[ -87.24322,35.62803 ]"
977699,"[ 162.31000,46.41500 ]"
977699,"[ 175.34000,51.25500 ]"
977699,"[ 177.10253,51.88828 ]"
977699,"[ -177.25833,53.64500 ]"
977699,"[ -170.87803,55.17086 ]"
977699,"[ -169.17386,55.50742 ]"
977699,"[ -160.30208,56.79919 ]"
977699,"[ -158.64756,56.95428 ]"
977699,"[ -40.00000,57.00000 ]"
977699,"[ -30.00000,56.00000 ]"
977699,"[ -101.28706,48.26033 ]"
977699,"[ -96.68583,46.69111 ]"
977699,"[ -93.22201,44.88195 ]"
977699,"[ 139.78855,35.54825 ]"
977699,"[ 139.83917,36.01093 ]"
979329,"[ 139.78855,35.54825 ]"
979329,"[ 139.49847,34.11903 ]"
979329,"[ 138.95747,33.17072 ]"
979329,"[ 138.64531,32.61356 ]"
979329,"[ 137.23883,30.00381 ]"
979329,"[ 139.15881,25.00433 ]"
979329,"[ 140.60000,21.00000 ]"
979329,"[ 142.82000,17.19694 ]"
979329,"[ 142.81667,14.21667 ]"
979329,"[ 142.77944,13.64778 ]"
979329,"[ 142.76472,12.33917 ]"
979329,"[ 141.26333,11.38833 ]"
979329,"[ 138.24731,9.59692 ]"
979329,"[ 138.08847,9.49944 ]"
979329,"[ 134.55031,7.36878 ]"
979329,"[ 134.54427,7.36730 ]"
97942,"[ 139.78855,35.54825 ]"
97942,"[ 137.68721,35.05129 ]"
97942,"[ 136.93033,34.94699 ]"
97942,"[ 136.18125,34.58781 ]"
97942,"[ 135.44833,34.49195 ]"
97942,"[ 134.87303,34.38135 ]"
97942,"[ 134.50730,34.30956 ]"
97942,"[ 134.02259,34.21250 ]"
97942,"[ 131.70325,33.22034 ]"
97942,"[ 128.83144,32.67077 ]"
97942,"[ 127.03966,32.28002 ]"
97942,"[ 126.65472,32.19500 ]"
97942,"[ 126.05806,32.06500 ]"
97942,"[ 124.99833,31.83333 ]"
97942,"[ 124.00000,31.61000 ]"
97942,"[ 123.50000,31.50000 ]"
97942,"[ 121.80509,31.14343 ]"
979623,"[ 121.01272,14.51151 ]"
979623,"[ 121.57240,15.35761 ]"
979623,"[ 122.02201,16.04521 ]"
979623,"[ 125.00016,20.44959 ]"
979623,"[ 125.26500,21.00453 ]"
979623,"[ 126.69817,24.12089 ]"
979623,"[ 127.80083,26.16086 ]"
979623,"[ 129.09819,27.53141 ]"
979623,"[ 132.08060,29.65402 ]"
979623,"[ 135.31611,31.87499 ]"
979623,"[ 136.21958,32.46314 ]"
979623,"[ 137.36577,33.45410 ]"
979623,"[ 137.79701,33.72008 ]"
979623,"[ 137.85969,33.83692 ]"
979623,"[ 137.92017,33.99861 ]"
979623,"[ 138.37891,34.22225 ]"
979623,"[ 139.78855,35.54825 ]"
980575,"[ 144.79717,13.48387 ]"
980575,"[ 144.66639,15.12722 ]"
980575,"[ 144.53500,17.71167 ]"
980575,"[ 142.99000,21.00000 ]"
980575,"[ 142.03694,25.00439 ]"
980575,"[ 140.95353,30.00389 ]"
980575,"[ 140.70594,31.00378 ]"
980575,"[ 140.37019,32.30089 ]"
980575,"[ 140.10628,33.33878 ]"
980575,"[ 140.05591,33.70497 ]"
980575,"[ 139.95069,34.47393 ]"
980575,"[ 139.78855,35.54825 ]"
980784,"[ 139.78855,35.54825 ]"
980784,"[ 140.26299,35.78359 ]"
980784,"[ 143.99636,37.00321 ]"
980784,"[ 146.91605,38.25484 ]"
980784,"[ 150.47736,39.62815 ]"
980784,"[ 156.04169,43.20131 ]"
980784,"[ 162.31000,46.41500 ]"
980784,"[ 168.78311,48.67567 ]"
980784,"[ 175.00000,49.00000 ]"
980784,"[ -180.00000,49.00000 ]"
980784,"[ -175.00000,49.00000 ]"
980784,"[ -170.00000,49.00000 ]"
980784,"[ -165.00000,49.00000 ]"
980784,"[ -160.00000,49.00000 ]"
980784,"[ -155.00000,49.00000 ]"
980784,"[ -150.00000,48.00000 ]"
980784,"[ -145.00000,47.00000 ]"
980784,"[ -140.00000,46.00000 ]"
980784,"[ -135.00000,45.00000 ]"
980784,"[ -130.00000,43.00000 ]"
980784,"[ -128.51944,42.45083 ]"
980784,"[ -125.00000,41.00000 ]"
980784,"[ -124.23453,40.67128 ]"
980784,"[ -124.14256,40.51994 ]"
980784,"[ -123.56174,39.54662 ]"
980784,"[ -123.41539,39.29646 ]"
980784,"[ -123.27433,39.05322 ]"
980784,"[ -122.37501,37.61867 ]"
98391,"[ 121.55257,25.06959 ]"
98391,"[ 123.00000,25.90556 ]"
98391,"[ 124.00000,26.65861 ]"
98391,"[ 124.99827,27.39776 ]"
98391,"[ 127.96575,29.52701 ]"
98391,"[ 129.91583,30.84467 ]"
98391,"[ 132.39624,32.12519 ]"
98391,"[ 133.40956,32.65369 ]"
98391,"[ 134.23425,33.06203 ]"
98391,"[ 134.99722,33.24878 ]"
98391,"[ 135.44150,33.36450 ]"
98391,"[ 135.79450,33.44775 ]"
98391,"[ 136.70648,33.68941 ]"
98391,"[ 137.92017,33.99861 ]"
98391,"[ 138.37891,34.22225 ]"
98391,"[ 139.78855,35.54825 ]"
984895,"[ 8.72811,45.63061 ]"
984895,"[ 9.85972,47.18250 ]"
984895,"[ 10.34972,47.74583 ]"
984895,"[ 11.04250,47.98222 ]"
984895,"[ 11.17806,48.13222 ]"
984895,"[ 11.31193,48.26343 ]"
984895,"[ 11.71667,48.54167 ]"
984895,"[ 12.22222,48.88583 ]"
984895,"[ 12.54139,49.33583 ]"
984895,"[ 12.61344,49.56713 ]"
984895,"[ 13.24122,49.90934 ]"
984895,"[ 13.69072,50.09706 ]"
984895,"[ 14.31055,50.47472 ]"
984895,"[ 14.49573,50.58576 ]"
984895,"[ 15.03190,50.90268 ]"
984895,"[ 15.17806,51.01222 ]"
984895,"[ 16.72713,52.13061 ]"
984895,"[ 18.14972,53.37889 ]"
984895,"[ 19.14507,54.20130 ]"
984895,"[ 19.65833,54.45333 ]"
984895,"[ 19.99000,54.60833 ]"
984895,"[ 20.59264,54.89005 ]"
984895,"[ 21.44000,55.23500 ]"
984895,"[ 21.67194,55.35500 ]"
984895,"[ 22.76972,55.90139 ]"
984895,"[ 23.75556,56.37139 ]"
984895,"[ 25.91611,57.85389 ]"
984895,"[ 27.51500,58.33000 ]"
984895,"[ 28.59778,58.63306 ]"
984895,"[ 29.11667,59.00000 ]"
984895,"[ 31.04417,59.50139 ]"
984895,"[ 31.40417,59.58972 ]"
984895,"[ 32.35000,59.81667 ]"
984895,"[ 35.83278,59.96833 ]"
984895,"[ 37.75944,60.02000 ]"
984895,"[ 41.21444,60.58333 ]"
984895,"[ 42.73278,61.03833 ]"
984895,"[ 47.69944,62.33861 ]"
984895,"[ 51.12278,63.06694 ]"
984895,"[ 53.79389,63.56056 ]"
984895,"[ 54.50778,63.69861 ]"
984895,"[ 60.30000,64.61667 ]"
984895,"[ 67.20000,65.41667 ]"
984895,"[ 70.58167,65.66722 ]"
984895,"[ 72.70333,65.48000 ]"
984895,"[ 73.50194,65.40389 ]"
984895,"[ 76.69528,65.05389 ]"
984895,"[ 77.78194,64.91722 ]"
984895,"[ 83.80083,65.07389 ]"
984895,"[ 87.95083,65.03917 ]"
984895,"[ 88.35250,65.02917 ]"
984895,"[ 89.32778,63.10389 ]"
984895,"[ 90.01278,61.59889 ]"
984895,"[ 95.92972,60.70889 ]"
984895,"[ 96.11472,60.67556 ]"
984895,"[ 101.03333,59.68389 ]"
984895,"[ 103.86000,58.99389 ]"
984895,"[ 108.05522,57.77020 ]"
984895,"[ 111.57889,57.19389 ]"
984895,"[ 115.68556,56.35556 ]"
984895,"[ 117.83556,55.84222 ]"
984895,"[ 118.11889,55.77056 ]"
984895,"[ 118.94750,55.55889 ]"
984895,"[ 122.14083,54.66389 ]"
984895,"[ 122.51750,54.55056 ]"
984895,"[ 122.51667,54.55000 ]"
984895,"[ 123.58333,54.11667 ]"
984895,"[ 125.00000,53.00000 ]"
984895,"[ 127.66750,51.32528 ]"
984895,"[ 127.42750,50.39361 ]"
984895,"[ 127.36833,50.29000 ]"
984895,"[ 127.33500,50.10000 ]"
984895,"[ 126.26000,45.62333 ]"
984895,"[ 128.85000,43.92333 ]"
984895,"[ 129.02000,43.80833 ]"
984895,"[ 129.78333,43.29500 ]"
984895,"[ 131.19667,43.23333 ]"
984895,"[ 131.45083,43.21528 ]"
984895,"[ 132.14738,43.38392 ]"
984895,"[ 132.88778,43.39194 ]"
984895,"[ 133.35111,43.40028 ]"
984895,"[ 133.88444,43.40028 ]"
984895,"[ 134.68333,43.04000 ]"
984895,"[ 135.45667,42.68333 ]"
984895,"[ 136.78333,41.65000 ]"
984895,"[ 137.44178,40.00268 ]"
984895,"[ 137.74679,39.23611 ]"
984895,"[ 138.57069,38.46923 ]"
